exam_year,season,question_no,answer,main_category,sub_category,keyword,question_theme,trap_point,learning_type,priority,pm_relevance,source_file
2015,autumn,2,イ,認証・認可・SAML・OAuth,認証,認証,"特定の認証局が発行したCRLに関する記述のうち,適切なものはどれか。",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,sc_kakomon.json
2015,autumn,3,エ,ネットワーク,ファイアウォール,ファイアウォール,ステートフルインスペクション方式のファイアウォールの特徴はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2015,autumn,4,イ,暗号・ハッシュ・電子署名,TPM,TPM,PCなどに内蔵されるセキュリティチップ(TPM:TrustedPlatformModule)がも,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2015,autumn,5,イ,マルウェア・ランサムウェア・標的型攻撃,ウイルス,ウイルス,"ポリモーフィック型ウイルスの説明として,適切なものはどれか。",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2015,autumn,6,ウ,認証・認可・SAML・OAuth,認証,認証,"ISO/IEC15408を評価基準とする""ITセキュリティ評価及び認証制度""の説明として,適切な",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,sc_kakomon.json
2015,autumn,7,ウ,ISMS・リスク管理・監査・法制度,リスク対応,リスク対応,"特定の情報資産の漏えいに関するリスク対応のうち,リスク回避に該当するものはどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2015,autumn,8,ウ,マルウェア・ランサムウェア・標的型攻撃,水飲み場,水飲み場,水飲み場型攻撃(WateringHoleAttack)の手口はどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2015,autumn,9,ア,ISMS・リスク管理・監査・法制度,不正のトライアングル,不正のトライアングル,"不正が発生する際には""不正のトライアングル""の3要素全てが存在すると考えられている。""不正のトラ",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2015,autumn,10,イ,DoS/DDoS・ボットネット,ICMPFlood,ICMPFlood,ICMPFlood攻撃に該当するものはどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,sc_kakomon.json
2015,autumn,11,イ,ネットワーク,LAN,LAN,VLAN機能をもった1台のレイヤー3スイッチに複数のPCを接続している。スイッチのポートをグルー,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2015,autumn,12,エ,Web脆弱性,クロスサイト,クロスサイト,クロスサイトスクリプティングによる攻撃を防止する対策はどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,sc_kakomon.json
2015,autumn,13,ウ,Web脆弱性,cookie,cookie,WebサーバがHTTPS通信の応答でcookieにSecure属性を設定したときのブラウザの処理,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,sc_kakomon.json
2015,autumn,14,ウ,暗号・ハッシュ・電子署名,テンペスト,テンペスト,テンペスト(TEMPEST)攻撃を説明したものはどれか。,ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2015,autumn,15,ウ,セキュア開発・脆弱性管理・CVE・CVSS,脆弱性検査,脆弱性検査,"脆弱性検査で,対象ホストに対してポートスキャンを行った。対象ポートの状態を判定する方法のうち,適",CVE(識別子)/CVSS(深刻度)/CWE(種類の一覧)の混同,memory,B,middle,sc_kakomon.json
2015,autumn,16,ア,マルウェア・ランサムウェア・標的型攻撃,マルウェア,マルウェア,"ダウンローダ型マルウェアが内部ネットワークのPCに感染したとき,そのマルウェアによってインターネ",ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2015,autumn,17,ウ,認証・認可・SAML・OAuth,OAuth,OAuth,"OAuth2.0において,WebサービスAの利用者Cが,WebサービスBにリソースDを所有してい",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,sc_kakomon.json
2015,autumn,18,ア,ネットワーク,DNS,DNS,DNSのMXレコードで指定するものはどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2015,autumn,19,エ,ネットワーク,スパニングツリー,スパニングツリー,スパニングツリープロトコルの機能を説明したものはどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2015,autumn,20,エ,ネットワーク,FTP,FTP,"ファイル転送プロトコルTFTPをFTPと比較したときの記述として,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2015,autumn,21,イ,データベース,データウェアハウス,データウェアハウス,"データウェアハウスを構築するために,業務システムごとに異なっているデータ属性やコード体系を統一す",NULLの比較結果、WITH GRANT OPTIONの効果,mechanism,C,low,sc_kakomon.json
2015,autumn,22,エ,開発技術・サービスマネジメント,保守,保守,"ソフトウェア開発・保守工程において,リポジトリを構築する理由として,最も適切なものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2015,autumn,23,ア,開発技術・サービスマネジメント,特許,特許,"特許権に関する記述のうち,適切なものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2015,autumn,24,ア,開発技術・サービスマネジメント,入出力データ,入出力データ,"入出力データの管理方針のうち,適切なものはどれか。",テスト/レビュー手法の名称混同。可用性計算のサービス時間帯条件の見落とし,memory,C,low,sc_kakomon.json
2015,autumn,25,ア,ISMS・リスク管理・監査・法制度,監査,監査,"システム監査における監査証拠の説明のうち,適切なものはどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2016,spring,1,エ,PKI・証明書・TLS・HTTPS,CRL,CRL,CRL(CertificateRevocationList)に掲載されるものはどれか。,CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,sc_kakomon.json
2016,spring,2,ア,ネットワーク,IPアドレス,IPアドレス,"次の攻撃において,攻撃者がサービス不能にしようとしている標的はどれか。〔攻撃〕A社ドメイン配下の",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2016,spring,3,ウ,Web脆弱性,CSP,CSP,PKIを構成するOCSPを利用する目的はどれか。,XSS対策(エスケープ)とCSRF対策(トークン)の取り違え,mechanism,A,high,sc_kakomon.json
2016,spring,4,ア,認証・認可・SAML・OAuth,認可,認可,"標準化団体OASISが,Webサイト間で認証,属性及び認可の情報を安全に交換するために策定したフ",認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,sc_kakomon.json
2016,spring,5,エ,暗号・ハッシュ・電子署名,ハッシュ,ハッシュ,"ハッシュ関数の性質の一つである衝突発見困難性に関する記述のうち,適切なものはどれか。",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2016,spring,6,エ,マルウェア・ランサムウェア・標的型攻撃,エクスプロイト,エクスプロイト,情報セキュリティにおけるエクスプロイトコードに該当するものはどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2016,spring,7,ア,DoS/DDoS・ボットネット,DoS,DoS,DoS攻撃の一つであるSmurf攻撃はどれか。,直接型と反射型(リフレクション)の区別。Smurf=ICMP+ブロードキャスト,memory,B,middle,sc_kakomon.json
2016,spring,8,イ,PKI・証明書・TLS・HTTPS,証明書,証明書,"デジタル証明書に関する記述のうち,適切なものはどれか。",CRL(失効リスト)とOCSP(リアルタイム照会)の混同。失効と有効期限切れの混同,both,A,high,sc_kakomon.json
2016,spring,9,ア,暗号・ハッシュ・電子署名,暗号,暗号,"暗号に関連するデータのうち,次に示す処理で出力可能なものはどれか。〔処理〕カウンターを初期化する",ハッシュ/MAC/デジタル署名の役割混同。共通鍵か公開鍵かの取り違え,both,A,middle,sc_kakomon.json
2016,spring,10,イ,ISMS・リスク管理・監査・法制度,J-CSIP,J-CSIP,"""サイバー情報共有イニシアティブ(J-CSIP)""の説明はどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2016,spring,11,エ,ISMS・リスク管理・監査・法制度,JISQ27,JISQ27,"JISQ27000における情報セキュリティリスクに関する定義のうち,適切なものはどれか。",リスク対応4分類の区別。全般統制と業務処理統制の区別,memory,B,middle,sc_kakomon.json
2016,spring,12,イ,ネットワーク,DNS,DNS,DNSキャッシュポイズニング攻撃に対して有効な対策はどれか。,TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2016,spring,13,イ,メールセキュリティ,OP25B,OP25B,"スパムメールの対策として,宛先ポート番号25の通信に対してISPが実施するOP25Bの説明はどれ",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,sc_kakomon.json
2016,spring,14,エ,マルウェア・ランサムウェア・標的型攻撃,フォレンジック,フォレンジック,デジタルフォレンジックスに該当するものはどれか。,ワーム/ボット/ルートキット等の型の定義混同。証拠保全は揮発性の高い順,memory,B,high,sc_kakomon.json
2016,spring,15,ア,ネットワーク,ファイアウォール,ファイアウォール,"DMZ上のコンピュータがインターネットからのpingに応答しないようにしたいとき,ファイアウォー",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2016,spring,16,ウ,認証・認可・SAML・OAuth,認証,認証,認証にクライアント証明書を用いるプロトコルはどれか。,認証と認可の混同。SAML(認証連携)とOAuth(認可)の用途混同,both,A,high,sc_kakomon.json
2016,spring,17,ア,メールセキュリティ,電子メール,電子メール,"電子メールを暗号化する三つのプロトコルについて,公開鍵を用意する単位の適切な組合せはどれか。",SPF(送信元IP)とDKIM(署名)の検証対象の混同。DMARCは失敗時ポリシー,memory,A,high,sc_kakomon.json
2016,spring,18,ウ,ネットワーク,無線LAN,無線LAN,"無線LANで用いられるSSIDの説明として,適切なものはどれか。",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
2016,spring,19,イ,ネットワーク,IPアドレス,IPアドレス,"IPv4ネットワークでIPアドレスを割り当てる際に,DHCPクライアントとDHCPサーバ間でやり",TCPヘッダーとIPヘッダーの情報の混同。サブネット計算ミス,mechanism,B,high,sc_kakomon.json
